actor_id,movie_id,role,id
535754,109093,"Morning Show Hostess",5863
535809,253440,"Alma, The Nurse",5864
536006,163485,"",5865
536006,316323,Dowager,5866
536268,289558,"Woman at Babylon Club",5867
536342,11440,"French Girl",5868
536519,260430,Dianne,5869
536519,319516,"Jean Bobbins",5870
537357,302329,Miho,5871
537425,14942,Maid,5872
537486,313479,Ewok,5873
537601,324371,"Destroyed Future Inhabitant",5874
537800,291698,"Mrs. Gould",5875
537899,313479,"Sy Snootles",5876
538004,86274,Hostage,5877
538098,15936,"Maida Rutledge",5878
539088,276085,"Mrs. Miles",5879
539150,267038,Jody,5880
539366,221130,"Clarissa Saunders",5881
539428,270971,"Girl #2",5882
540282,319181,Courtier,5883
541056,260430,"Jane Brighton",5884
541111,46169,"Mrs. Morrison",5885
541339,326155,"Iris' Friend",5886
541389,82681,Mother,5887
541607,104338,"Joel's Mother",5888
542107,54726,"Beautiful Young Woman",5889
542265,165961,"Christine 'Chrissie' Watkins",5890
542280,64729,"Bertha Anderson",5891
542406,334212,"Jean Louise 'Scout' Finch",5892
542746,120528,Alexa,5893
542753,273543,"Choreographer with Miss Torso",5894
543143,86274,Woman,5895
543165,313479,Ewok,5896
543173,235676,Ethel,5897
543377,182955,"Lana Turner",5898
543608,289558,"Woman at Babylon Club",5899
543741,13978,Stacey,5900
543873,26352,Mayor,5901
544096,163625,"Stripper #2",5902
544904,131780,"Henry's Sister #1",5903
544933,127627,"Beach Dancer",5904
545665,324371,"Crash Site Firefighter",5905
545906,14942,"Octavio's Mother",5906
546004,235676,"File Clerk",5907
546014,187908,"Woman in Bikini",5908
546420,90772,"Karen Pomeroy",5909
546646,12937,Papagena,5910
546969,182955,"Lynn Bracken",5911
547030,70391,"Singer at final club",5912
547122,30959,"Mrs. Delane",5913
547152,319516,Rosita,5914
547153,319516,Rosita,5915
547272,11108,Phoebe,5916
547288,273585,"Mrs. Edythe Van Hopper",5917
547496,290070,"Herself/Schindler mourner",5918
547500,14942,Susana,5919
547835,11108,"Eve Harrington",5920
547973,163485,"",5921
548198,37057,"1950's Woman/Circus Vendor",5922
548199,324371,"Destroyed Future Inhabitant",5923
548204,324371,"Destroyed Future Inhabitant",5924
548575,129439,"Young Roxanne",5925
548668,113504,Pearl,5926
548938,86274,"Holly Gennero McClane",5927
548979,290070,"Ghetto girl",5928
549381,352639,"Midge Wood",5929
549444,186431,"Impatient Customer",5930
549457,163485,"",5931
549576,33848,"Tammy Sheets",5932
549638,337830,"Diane's Mother",5933
549740,313479,Ewok,5934
550028,302329,"Ava Lord",5935
550114,11440,"Bit Part",5936
550370,235676,"File Clerk",5937
550724,13789,"Carolyn Burnham",5938
550834,289558,"Gutierrez child",5939
550953,131780,"Marie #1",5940
550978,129439,Caseworker,5941
551012,270971,"Emma (Miss 48s)",5942
551020,313479,Ewok,5943
551294,289558,"Woman at Babylon Club",5944
551325,58542,"Bradford's Secretary",5945
551350,120528,Dancer,5946
551488,30431,"Lady Lyndon, Countess of Lynd",5947
551678,123572,"Margaret Bourke-White",5948
551732,212097,"Working woman",5949
551911,56044,"Ilsa Lund Laszlo",5950
551911,235676,"Alicia Huberman",5951
551932,32178,Bimbette,5952
552201,56044,"Baccarat player",5953
552530,235062,"Telephone operator",5954
552530,273543,"Woman on fire escape",5955
552723,12937,"Constanze Mozart",5956
552765,37057,"Lobster Woman",5957
552863,302696,"Wardrobe woman",5958
552972,33923,Flavia,5959
553028,211506,Sarah,5960
553394,26844,"Ma Peabody",5961
553415,46169,"Toothless Girl",5962
553474,313479,Ewok,5963
553476,163625,"Strip Club Waitress",5964
553843,14942,"Aunt Luisa",5965
553950,26352,"Diaper Cart Nurse",5966
553953,112290,"Cosmetics Buyer",5967
553986,375706,"Young Molly Mokembe",5968
554538,134672,"'Jeopardy!' viewer",5969
554617,13789,"Jane Burnham",5970
554651,17760,"Tony Lacey's Girlfriend",5971
555045,134672,Anchorwoman,5972
555452,144861,"Mrs. Henderson",5973
555474,324371,"Newspaper Editor",5974
555608,64833,"Woman at center of table in r",5975
555626,159172,"Mrs. Donovan",5976
555633,64729,Georgia,5977
555635,90772,"Mystery Woman",5978
555697,309597,"Dying Lady",5979
555765,302696,"Dora Bailey",5980
555860,313479,"Mon Mothma",5981
555963,13978,"Ally Vinyard",5982
556283,302329,Becky,5983
556737,1711,"",5984
557094,313059,"Mayor's Wife",5985
557226,109093,Cashier,5986
557318,212097,"Working woman",5987
557371,281937,"Mrs. Fountain",5988
557435,130358,Slimy,5989
557745,336683,Bobbie,5990
558110,375706,"Louise Washington",5991
558280,163485,"Ma Bailey",5992
558280,221130,"Ma Smith",5993
558289,112290,"Weeping Woman",5994
558382,37057,"Jenny (Young & Senior) & The ",5995
558382,112290,"Marla Singer",5996
558578,281937,Babysitter,5997
558635,32178,"Villager/Additional Voices",5998
558786,306312,Snowbunny,5999
558791,218599,"The Witch",6000
558891,280803,Charwoman,6001
559266,1711,"",6002
559772,86282,Sonia,6003
560217,324371,"Worshipful One",6004
560434,17760,"School Teacher",6005
560530,289558,Miriam,6006
560581,313479,Ewok,6007
560666,289109,"Mrs. Margaret Ryan",6008
560697,130358,"Miss California",6009
560897,17760,"Miss Reed",6010
561078,131780,"Karen Hill",6011
561088,17676,"Mrs. Gimenez",6012
561258,337166,"Additional Voices",6013
561464,1711,Stewardess,6014
561581,256632,Giselle,6015
561735,97765,"",6016
561938,129439,Louise,6017
562205,352639,"Ransohoff's saleslady",6018
562413,130358,Bambi,6019
562429,12937,"Czechoslovakian actor",6020
562483,182955,"Lookalike Dancer #1",6021
562536,32178,"Villager/Additional Voices",6022
562539,56304,Wife,6023
562554,141544,Eady,6024
562790,200521,"Richard's Mom",6025
562820,281937,"Claudia Comfort",6026
562836,26844,"Sally Baines",6027
562949,340247,Daughter,6028
562981,130358,"Beach Girls",6029
563113,130358,"Beach Girls",6030
563244,328277,Girl,6031
563272,281937,"Sister Veronica",6032
563478,26844,"Daughter Peabody",6033
563823,169942,"Mrs. Ives",6034
563923,97342,Lydia,6035
564114,218346,"",6036
564297,232275,"",6037
564329,86274,Hostage,6038
564393,200521,"WDKK Page #2",6039
564726,324371,"Gen Corp. Executive",6040
565437,163485,"Mrs. Martini",6041
565792,12937,"Frau Weber",6042
566415,131240,"Housemaid (evening prayers)",6043
566686,302329,Waitress,6044
566763,123572,"Colin's Mother",6045
566816,131240,"",6046
566897,131780,"Carbone's Girlfriend",6047
566979,117874,"Army Nurse",6048
567102,291698,"TV Anchor Woman",6049
567526,289558,"Woman at Babylon Club",6050
567531,62076,"Mulwray's secretary",6051
567642,276085,"Sara Goldfarb",6052
567682,129439,"Photographer at Nightclub",6053
567760,58542,"French Waitress",6054
567817,313479,"Chief Chirpa",6055
568381,131240,"Housemaid (evening prayers)",6056
568554,289109,"Old Mrs. Ryan",6057
569014,112290,"Group Leader",6058
569189,232275,"Ruby Chastain",6059
569297,54726,Brandy,6060
569389,165961,"Additional Voices",6061
569844,32178,"Villager/Additional Voices",6062
569921,131240,"Bonnie Blue Butler (at age 2)",6063
570022,46169,"Young Murron MacClannough",6064
570279,310141,"Lea Jansen",6065
570287,218599,"Girl in Castle Anthrax",6066
570358,289558,Saleslady,6067
570427,18960,"Playmate (Miss May)",6068
570478,276085,Alice,6069
570578,13978,"Blond Woman in Restaurant (sc",6070
570616,210511,"Blonde Whore",6071
570655,70391,Singer,6072
570655,109590,"Sales Assistant",6073
571804,129439,"Billie's Dancer",6074
571920,346949,"Sally Two Trees",6075
572043,56304,"Country Club Woman",6076
572118,117874,"Hollywood Boulevard Girlfrien",6077
572138,129439,"Billie Frank",6078
572596,235676,"Woman at Party",6079
572783,112290,"Hotel Desk Clerk",6080
572852,131780,"Gangster's Girlfriend",6081
572983,18960,Playmate,6082
573054,56304,Wife,6083
573114,163485,"Mrs. Jane Wainwright",6084
573294,375706,Amy,6085
573365,313479,Ewok,6086
573464,1711,Stewardess,6087
573482,312934,"Russian woman prisoner",6088
573806,131240,"Bandleader's wife",6089
573957,10830,Lambert,6090
574023,86274,Paulina,6091
574407,17760,"Tony's Date at Nightclub",6092
574412,13789,"Sale House Woman #2",6093
574412,273543,"",6094
574540,131780,"Joe Buddha's Wife",6095
574606,40199,Zhora,6096
574679,56304,"Business Week Reporter",6097
574689,82681,Daughter,6098
574863,273543,"Woman with bird",6099
575401,280803,"Lady in Waiting",6100
575427,26352,Robin,6101
575854,12937,"Queen of the Night",6102
575953,12937,Cherubino,6103
575999,276217,"Shot woman",6104
576008,13789,"Sale House Woman #1",6105
577117,281546,"Janet Walker",6106
577395,117874,Hilary,6107
577618,302696,Dancer,6108
577748,313479,Ewok,6109
577896,90772,"Samantha Darko",6110
578468,186431,Cashier,6111
578713,64833,"A Blind Girl",6112
578754,97342,"Ed Sullivan",6113
578754,165961,"First Victim/Swimming Girl",6114
578948,313479,"Jedi Rocks dancer (special ed",6115
579674,123572,Ayah,6116
579721,182955,Wife,6117
580020,235676,Woman,6118
580164,163625,"Strip Club Hostess",6119
580219,144861,"Mrs. Simpson",6120
580219,169942,"Mrs. Halbestadt (Haywood's ho",6121
580559,324371,"Revolutionary War Soldier",6122
580631,12937,"Czechoslovakian actor",6123
580776,287782,"Old woman",6124
580847,302150,"Claire Fence",6125
580859,12937,Countess,6126
580973,56304,"Piscano's Wife",6127
581381,70391,"Grace Winslow",6128
581549,130358,"Fantasy Beach Girl",6129
581609,287782,"The Talking ATM",6130
581698,302696,Hairdresser,6131
581755,120528,Kelly,6132
581756,289558,"Woman at Babylon Club",6133
581869,151052,Liberty,6134
581975,11440,"Miss Anna Baumer",6135
582062,221130,"Mrs. McGann",6136
582195,190166,"Mrs. Gregory",6137
582195,218599,Zoot/Dingo,6138
582209,90772,"Roberta Sparrow/Grandma Death",6139
582275,177138,Maud,6140
582277,319181,"Sheldrake's secretary",6141
582278,12937,"",6142
582452,13789,"Sale House Woman #5",6143
582550,18960,"Roxanne Sarrault (Redux versi",6144
582640,117874,"Hannibal Reporter",6145
582938,13978,"Young Ally Vinyard",6146
583134,241141,"Young Peggy",6147
583346,163288,"Ellie Andrews",6148
583353,187908,Allison,6149
583397,186439,Nurse,6150
583693,10920,"Cocooned Woman",6151
583735,10920,"ECA Representative",6152
583735,289109,"War Department Clerk",6153
583872,273585,"",6154
583872,281546,"Mrs. Atwater",6155
583892,307913,"Olga (clarinet player)",6156
583998,54726,Dancers,6157
584086,130358,Ellen,6158
584127,306032,"Alex Denovitz",6159
584158,306032,"Susi Denovitz",6160
584287,289558,"Mama Montana",6161
584527,64729,"Susan Alexander Kane",6162
584527,221130,"Woman (at station)",6163
584778,287719,Betty,6164
584912,241141,"Young Deborah",6165
584912,276085,"Marion Silver",6166
585119,204163,"Shakespearean Actress",6167
585426,281937,"Mrs. John F. Kennedy",6168
585698,218599,"Girl in Castle Anthrax",6169
585707,163485,"Janie Bailey",6170
585761,186431,Jennifer,6171
585805,273585,"Beatrice Lacy",6172
585837,127627,"Beach Dancer",6173
586147,352639,"The Real Madeleine Elster",6174
586177,324371,"Future Inhabitant",6175
586193,163485,"Miss Davis (building & loan d",6176
586193,352639,"Manager of McKittrick Hotel",6177
586243,31274,"Psychlo Babe",6178
586514,151052,"Jordan Casper",6179
586577,221130,"Senate reporter",6180
586653,13789,Newscaster,6181
586672,313479,Ewok,6182
586788,131780,"Vito's Girlfriend",6183
586897,131240,"Housemaid at Twelve Oaks",6184
587339,37057,Josephine,6185
587688,165961,"Mrs. Taft",6186
588077,328277,Girl,6187
588159,302696,"Female dancer",6188
588389,218346,"",6189
588836,131240,"Aunt Pittypat Hamilton",6190
588863,127627,Robin,6191
589007,289558,"Woman at Babylon Club",6192
589087,1711,"",6193
589158,112290,"Airline Attendant",6194
589175,308396,"",6195
589190,230151,"Mary Ann Gifford",6196
589196,241141,"Reporter #1",6197
589405,289558,"Woman at Babylon Club",6198
589516,31274,Mara,6199
589844,290070,"",6200
590306,326155,"Hooker in Cab",6201
590508,64729,"Reporter at Xanadu",6202
590593,221130,"Paine's secretary",6203
590649,235062,Woman,6204
590667,287782,Leslie,6205
590711,287782,Elizabeth,6206
590723,306032,"Mrs. O'Neil",6207
590827,235062,"Bit part",6208
590907,37057,"Ruthie (Age 8)",6209
591260,117874,"Waitress in Cafe",6210
591290,13978,"Doris Vinyard",6211
591290,17760,"Actress in Rob's TV Show",6212
591353,342384,"Mental Patient",6213
591402,11440,Suzanne,6214
591776,290070,"Red Genia",6215
591834,104338,"Young Clementine",6216
592302,32178,"Villager/Additional Voices",6217
592580,302150,"Pink Fax Lady",6218
592666,11440,"French girl",6219
592722,324371,"Destroyed Future Inhabitant",6220
592724,324371,"Destroyed Future Inhabitant",6221
592792,290070,"Nuisa Horowitz",6222
592919,129439,Breakdancer,6223
592949,309597,"Nurse #2",6224
593377,131780,Lisa,6225
593407,324371,"Future Inhabitant",6226
593453,273543,"Miss Torso (the ballet dancer",6227
593600,218599,"Girl in Castle Anthrax",6228
593608,54726,Nurse,6229
593617,32178,"Villager/Additional Voices",6230
593617,218415,"Additional Voice",6231
593808,131240,"Mrs. Dolly Merriwether",6232
594079,313479,"Fat dancer",6233
594090,273543,"Newlywed woman",6234
594357,290070,"Helen Hirsch",6235
594484,218599,"Historian's Wife",6236
594585,11108,"Margo Channing",6237
594598,163485,"",6238
594772,281937,"Dee Bertillon",6239
595015,224842,"Lauren Devine",6240
595236,342384,"Gift Store Clerk",6241
595266,70391,Tracy,6242
595267,302329,Gail,6243
595283,64729,"House maid",6244
595324,221130,"Senate reporter",6245
595367,64729,"Insert bit",6246
595413,193253,Tanya,6247
596266,131240,"Melanie Hamilton",6248
596318,10920,"Ann Jorden",6249
596862,267038,Fabienne,6250
597282,131780,"Bookie's Sister",6251
597394,64729,Newswoman,6252
597793,182955,"Mrs. Lefferts",6253
597793,328277,"Gwen (night nurse)",6254
597834,70391,Princess,6255
598026,131665,Lydia,6256
598247,276085,"Big Tim Party Girl",6257
598378,26352,Margo,6258
598532,113504,Dory,6259
598613,216964,"Gamin's sister",6260
599729,352639,"Ransohoff's model",6261
600107,40199,Saleslady,6262
600269,120528,Dancer,6263
600351,302696,"Female dancer",6264
600460,364329,Honey,6265
600469,163288,"Society woman",6266
600529,56304,Receptionist,6267
600550,117874,"Susan, Lt. Dan's fiancee",6268
600827,337166,"Additional Voices",6269
601277,218415,"Additional Voice",6270
601577,131780,"Ruth (Henry's baby)",6271
601728,17760,"Mrs. Hall",6272
601795,184978,"Eleanor Duncan",6273
602328,336683,Jackie,6274
602498,218599,"Girl in Castle Anthrax",6275
602621,326155,"Soap Opera Woman",6276
602785,169942,"Madame Bertholt",6277
602785,336683,"Tanya 'Tana'",6278
602785,366987,"Christine Helm Vole",6279
602832,82681,Connie,6280
602920,260430,"Faith Brighton",6281
602994,200521,"Rose Gator",6282
603599,313479,Ewok,6283
604065,352639,Beautician,6284
604078,58542,Nurse,6285
604799,54726,Dancers,6286
604949,337830,Woman,6287
604962,221130,"Emma Hopper",6288
605089,159172,"Dr. Elsa Schneider",6289
605140,54726,"Donut Counter Waitress",6290
605149,336683,Lia,6291
605154,221130,"Paine's secretary",6292
605552,86274,"Girl at Airport",6293
605742,131780,Rosie,6294
605798,30182,"Grandma Greenfield",6295
606054,1711,Stewardess,6296
606081,112290,Woman,6297
606109,276085,"Tyrone's Mother",6298
606323,337307,"Kathy Nolan",6299
606342,131240,"Hospital nurse",6300
606347,26352,"911 Lady",6301
606369,302329,"Old Town Girl",6302
606430,12937,Barbarina,6303
606539,54726,"Velma Velour",6304
606552,290070,"Herself (Schindler mourner)",6305
606593,307913,Nellie,6306
606682,176711,"Sofie Fatale",6307
606759,131240,"Housemaid (evening prayers)",6308
606766,131665,Skylar,6309
606788,37057,"Ed's Mother",6310
606998,256632,"Young Elizabeth",6311
607053,224842,"Nadine Markum",6312
607629,218599,"Old Crone",6313
607836,134672,"Doris (waitress)",6314
607883,64729,"French maid",6315
608059,62076,"Evelyn Cross Mulwray",6316
608059,230151,"Diana Christensen",6317
608097,54726,"Officer Kagan",6318
608195,117874,"Elderly Southern Woman on Par",6319
608478,104338,Mary,6320
608534,82681,Julie,6321
608551,14110,Lisa,6322
608721,151052,Johanna,6323
608796,328277,"Blythe Dyson (Ultimate Editio",6324
609034,86282,Carla/Julia,6325
609183,17760,Pam,6326
609708,54726,E.D.N.A.,6327
609857,280270,Fighter,6328
609941,2136,"Amanda Morgan-Green",6329
610063,129439,Sheba,6330
610072,366987,"Miss O'Brien",6331
610081,312934,"Russian woman prisoner",6332
610116,113504,Darla,6333
610145,12937,"Katerina Cavalieri/Costanza",6334
610209,159172,Irene,6335
610235,14942,Maru,6336
610320,86282,Eva,6337
610390,221130,"Paine's secretary",6338
610539,302329,"Old Town Girl",6339
610612,218415,"Additional Voice",6340
610798,129439,B-Girl,6341
610822,163485,"Mrs. Hatch",6342
611041,131665,"Girl on Street",6343
612048,346949,Silky,6344
612055,62076,"Emma Dill",6345
612062,131240,"General's wife",6346
612074,326155,"Clerk at Sam Goody store",6347
612177,342384,Marilou,6348
612229,127627,"Beach Dancer",6349
612449,198435,"",6350
612578,54726,"Mrs. Robb",6351
613090,273543,"Girl at songwriter's party",6352
614234,82681,"Little Girl",6353
614245,120528,Dancer,6354
614448,216312,"Prodence Lang",6355
614721,182955,Stenographer,6356
614721,328277,"Hospital guard",6357
614815,334212,Calpurnia,6358
614875,218415,"Additional Voice",6359
614889,216312,Greta,6360
614922,289109,"Jean's Wife",6361
614999,64729,"Leland's Nurse",6362
614999,281546,"Mrs. Wilson",6363
615022,273543,"Miss Lonelyheart",6364
615411,54726,"Pie Lady",6365
615425,290070,"Chaja Dresner",6366
615426,169942,"Mrs. Elsa Lindnow (witness in",6367
615525,129185,"Maximus' Wife",6368
616051,82681,Monica,6369
616062,117874,"Dorothy Harris, School Bus Dr",6370
616377,290070,"Old Jewish woman",6371
616524,144861,"Mrs. Fletcher",6372
616658,54726,Dancers,6373
616742,91758,"Nettie, Dietrichsons' Maid",6374
616778,281937,"Rosemary Woodhouse",6375
616784,204163,"Party Guest",6376
616893,127627,"Packing Store Clerk",6377
616904,302150,"Cleaning Lady",6378
616932,13789,"Spartanette #1",6379
616932,120528,Dancer,6380
617097,235062,Woman,6381
617097,273543,"Miss Hearing Aid",6382
617119,200521,"Dr. Diane",6383
617151,319181,Hisham,6384
617425,26352,Teddie,6385
617426,26352,Teddie,6386
617428,97342,Liz,6387
617679,232829,Emma,6388
617726,2136,Jennifer,6389
617754,241347,"Nurse Itsu",6390
617808,127627,"Australian Dancer",6391
617831,324371,Becks,6392
617925,290070,"Maria Mischel",6393
618380,313479,Ewok,6394
618700,230151,"Barbara Schlesinger",6395
618842,130358,"Miss Ohio",6396
619149,12937,"Czechoslovakian actor",6397
619202,117874,"Mrs. Gump",6398
619278,307913,"Band member",6399
619342,165961,"Mrs. Kintner",6400
619511,177138,"Mama Louisa",6401
619824,86274,Hostage,6402
620255,328277,"Roadside Woman (Ultimate Edit",6403
620283,313478,"Princess Leia Organa",6404
620283,313479,"Princess Leia Organa",6405
620301,346949,"Strawberry Alice",6406
620846,270971,Irma,6407
620868,82681,Paramedic,6408
620957,337830,"Renton's Nurse",6409
621046,241347,"Nurse Mildred Ratched",6410
621170,17760,"Waitress at Health Food Resta",6411
621259,342384,Astrophysicist,6412
621266,163625,"Concert Party Waitress",6413
621313,82681,Grandmother,6414
621468,11108,Well-wisher,6415
621468,85669,"Woman departing ship",6416
621468,91758,"Norton's Secretary",6417
621468,163288,"Agnes (Gordon's secretary)",6418
621468,169942,"Concert attendee",6419
621468,235676,"Party Guest",6420
621468,273543,"Songwriter's party guest with",6421
621468,302696,"",6422
621468,352639,"Diner at Ernie's",6423
621468,366987,"Courtroom Spectator",6424
621524,241141,Eve,6425
621574,218599,"Girl in Castle Anthrax",6426
621582,141544,"Casals' Date",6427
621798,307913,"Band member",6428
621823,129439,Choreographer,6429
621827,131665,"M.I.T. Student",6430
621913,187908,"Jane Fonda",6431
621930,280803,"Countess of Marstrand",6432
622030,273585,"The Second Mrs. de Winter",6433
622289,230151,"Herself (beside her husband)",6434
622381,130358,"Drummer Girl",6435
622559,141544,Claudia,6436
622662,221130,"Senate reporter",6437
622699,235062,"Friendly Passenger",6438
622739,218599,"Girl in Castle Anthrax",6439
622818,200521,Mim,6440
622891,64729,"Opera Singer",6441
623010,187908,Medusa,6442
623033,326155,"Iris Steensma",6443
623291,235676,Woman,6444
623436,210511,"Catherine Shelby",6445
623535,176711,"Vernita Green",6446
623949,1711,"",6447
624035,2136,Jessica,6448
624295,64729,Maid,6449
624307,91758,"Keyes' Secretary",6450
624527,235062,"U.N. receptionist",6451
624568,134672,"Herself - 'Jeopardy!' contest",6452
624722,346949,"Little Sue",6453
624764,324371,"50's Housewife",6454
624839,120528,Girl,6455
624857,309597,Candice,6456
624888,302696,"Phoebe Dinsmore",6457
624897,26844,Babs,6458
624920,337166,"Hannah Phillips",6459
625051,312963,"Stalker's Wife",6460
625065,310141,"Bellerian #5",6461
625247,212097,"Working woman",6462
625332,163288,"Zeke's wife",6463
625756,17760,"Lacey Party Guest",6464
625849,86274,"Lucy McClane",6465
626117,289558,"",6466
626150,176711,"The 5, 6, 7, 8's",6467
626225,176711,"The 5, 6, 7, 8's",6468
626316,163288,"Bit part",6469
626541,276085,"Malin & Block Office Woman",6470
626653,313479,"Jedi Rocks dancer (special ed",6471
626837,198435,"",6472
626953,336683,"Strip-Club Owner",6473
627403,200521,"WDKK P.A.",6474
627427,13789,"Spartanette #9",6475
627565,163485,"Young Mary",6476
627760,267038,Trudi,6477
628529,218415,"Additional Voice",6478
628532,319181,"Connie (Betty's roommate)",6479
628783,64833,"Woman at left of table in res",6480
629302,131780,"Mickey Conway",6481
629307,375706,"Mary Batten",6482
629315,212097,"Woman of eternal garden",6483
629369,281937,Nurse,6484
629371,169942,"Mrs. Irene Hoffman Wallner",6485
629520,120528,Dancer,6486
629604,89147,Margaret,6487
629796,165961,"Ellen Brody",6488
630246,280803,"Bit part",6489
630502,131780,"Ruth Hill (11 Yrs)",6490
630504,131780,"Ruth Hill (8 Yrs)",6491
630617,290070,"Victoria Klonowska",6492
630904,14942,"Daniel's Secretary",6493
630920,131665,"Toy Store Cashier",6494
631027,117874,"Jenny's Grandmother",6495
631139,352639,"Carlotta Valdez",6496
631418,134672,"Nancy Taylor",6497
632058,334212,"Aunt Stephanie Crawford",6498
632285,218415,Boo/Mary,6499
632312,232275,"Cliff Weismeyer's Daughter",6500
632536,221130,"Hopper girl",6501
632708,211506,Grandma,6502
633066,1711,"Poole's mother",6503
633077,56304,"Country Club Woman",6504
633505,17760,Janet,6505
633674,221130,"Woman (at station)",6506
633876,342384,"Terrified Traveler #2",6507
634464,216964,"A gamin",6508
634920,310141,Twana,6509
634938,319516,Whoops,6510
634953,342384,"Woman Cabbie",6511
635153,10920,"Pvt. Vasquez",6512
635153,328277,"Janelle Voight",6513
635245,134672,"Piano student",6514
635363,129439,"Young Billie",6515
635367,121538,Marine,6516
635707,14942,"Woman at Meeting",6517
635716,14942,Nurse,6518
635763,14942,Cashier,6519
635937,290070,"Emilie Schindler",6520
635989,276085,"Big Tim Party Girl",6521
636029,70391,"Mae McCallister",6522
636036,141544,"Hooker's Mother",6523
636113,13789,"Spartanette #2",6524
636304,30959,"",6525
636357,218599,"Girl in Castle Anthrax",6526
636385,276085,"Mrs. Ovadia",6527
636433,281937,"Rosemary's girlfriend",6528
636436,221130,Woman,6529
636471,281937,"Minnie Castevet",6530
636578,280803,"Shoe seller",6531
637283,200521,Gwenovier,6532
637541,218599,"Girl in Castle Anthrax",6533
637651,163485,"Violet Bick",6534
637926,182955,"Mickey Cohen's Mambo Partner",6535
637974,90772,"Kitty Farmer",6536
637991,186431,Jade,6537
638054,15936,"Mary Pilant",6538
638054,273543,"Girl at songwriter's party",6539
638287,151052,Alicia,6540
638323,141544,"Linda Cheritto",6541
638334,141544,"Anita Cheritto",6542
638529,212097,"Working woman",6543
638532,221130,"Woman (at station)",6544
638626,224842,"Eve Pigeon",6545
638732,33923,Mary,6546
638872,97342,"Little Girl",6547
638911,117874,"Bubba's Great-Grandmother",6548
638931,313479,Ewok,6549
639224,177138,"Sibella Holland",6550
639254,324371,"Future Inhabitant",6551
639337,235676,"File Clerk",6552
639337,266574,"Norma Bates",6553
639692,131780,"",6554
639885,163625,"Kathy Griffin",6555
639885,267038,Herself,6556
639888,131240,"Bonnie Blue Butler (newborn)",6557
640057,267038,"Marilyn Monroe",6558
640188,134672,"Flat-tire lady",6559
640195,163485,"Zuzu Bailey",6560
640357,313479,Ewok,6561
640383,290070,"Mrs. Nussbaum",6562
640718,230151,"Caroline Schumacher",6563
640858,289109,"Old French Woman",6564
640981,290070,"Czurda's secretary",6565
641073,56044,"Mrs. Leuchtag (Carl's immigra",6566
641318,131780,"Judy Hill (10 Yrs)",6567
641557,302329,Lucille,6568
642174,123572,"Villager's Wife",6569
642182,123572,"Little Girl",6570
642183,123572,Abha,6571
642261,312934,"Russian woman prisoner",6572
642831,90772,"Elizabeth Darko",6573
643550,17760,"Street Stranger",6574
643816,86282,Nurse,6575
643849,302696,"Lina Lamont",6576
644494,11440,"Young Girl",6577
644524,117874,"Young Jenny Curran",6578
644694,86274,Stewardess,6579
644840,109590,Paige,6580
645152,328277,"T-1000 Sarah",6581
645168,54726,"Mrs. Muldoon",6582
645202,30431,"Nora Brady (Barry's cousin/Mr",6583
645244,334212,"Helen Robinson",6584
645256,328277,"Sarah Connor",6585
645258,342384,Teddy,6586
645491,30959,"",6587
645892,204163,"Party Guest",6588
645951,117874,"School Bus Girl",6589
646020,40199,Pris,6590
646020,176711,"Elle Driver",6591
646102,17676,Waitress,6592
646516,271915,"Lady Kaede",6593
646536,33923,Esther,6594
646623,224842,"Celeste Boyle",6595
646687,62076,"Curly's wife",6596
646693,131240,"Cancan girl",6597
647014,64833,"Extra in restaurant scene",6598
647072,26844,"TV Newscaster",6599
647078,70404,"The Girl",6600
647142,56304,Trudy,6601
647238,127627,"Beach Dancer",6602
647455,58542,"Ms. Krubavitch",6603
647455,241141,"Peggy's mother",6604
647469,210511,"Mrs. Jankis",6605
647480,54726,"Woman in Slip",6606
647501,342384,"Harassed Mother",6607
647609,141544,"Marcia Drucker",6608
648024,32178,"Additional Voices",6609
648078,200521,"Dentist Nurse #1",6610
648110,130358,"Miss Germany",6611
648406,281937,"Dr. Sapirstein's receptionist",6612
648423,232829,Lucy,6613
648725,131240,"Housemaid at Twelve Oaks",6614
648809,123572,"Kasturba Gandhi",6615
648903,89147,Neighbor,6616
649414,163625,"Stacy Jacobs",6617
649736,1711,"",6618
649982,141544,"Bosko's Date",6619
650123,91758,"Lola Dietrichson",6620
650320,37057,"Pretty Girl",6621
650339,134672,"Flat-tire lady",6622
650448,240922,"Mrs. Collins",6623
650790,131240,"Hosptial nurse",6624
650833,200521,"Coroner Woman",6625
651062,212097,"Maria/Der Maschinen-Mensch (T",6626
651184,204163,Tracy,6627
651367,337830,Gail,6628
651456,117874,"Local Anchor #3",6629
651507,163625,"Stripper #1",6630
651551,10920,"Rebecca 'Newt' Jorden",6631
651584,54726,Arlene,6632
651757,281937,"Elise Dunstan",6633
651867,129439,"Homeless Woman",6634
651924,280803,"Princess Ann ('Anya Smith')",6635
652678,26352,Wendy,6636
652771,13789,"Playground Girl #2",6637
652874,40199,"Bar patron",6638
652918,302329,"Old Town Girl",6639
653497,270971,"Woman with Vickie (Cerdan fig",6640
653518,86274,Hostage,6641
653834,120528,Dancer,6642
653997,10920,"Cpl. Mira Ferro",6643
654019,267038,"Butch's mother",6644
654082,186431,"News Anchor",6645
654117,232829,Jo,6646
654176,131780,"Jimmy's Date",6647
654227,40199,Showgirl,6648
